clients,duration,failed_transactions,initial_connection_time,jobs,latency_avg,num_clients,num_threads,run_number,scaling_factor,test_type,threshold,tps,transaction_type,transactions_processed,version
32,3,0,6.856,32,0.113,32,32,2,1,listen_unique,16,283825.912457,listen_unique.sql,850880,optimize_listen_notify_v4
2,3,0,1.172,2,0.022,2,2,3,1,listen_notify_common,1,91923.806154,listen_notify_common.sql,276450,optimize_listen_notify_v4
1000,3,0,479.062,2,15.025,1000,2,4,1,listen_unlisten_common,,66553.567101,listen_unlisten_common.sql,182616,master
1000,3,0,817.001,1,3.18,1000,1,2,1,listen_common,,314470.646897,listen_common.sql,694371,master
1000,3,0,230.075,16,19.338,1000,16,2,1,listen_unlisten_common,,51712.759471,listen_unlisten_common.sql,154523,master
1000,3,0,235.798,16,1.775,1000,16,6,1,listen_common,8,563244.06916,listen_common.sql,1750985,optimize_listen_notify_v4
1000,3,0,238.941,32,1.886,1000,32,4,1,listen_common,1,530226.062458,listen_common.sql,1577878,optimize_listen_notify_v4
1,3,0,1.087,1,0.016,1,1,3,1,listen_notify_unique,1,63306.058712,listen_notify_unique.sql,190621,optimize_listen_notify_v4
4,3,0,1.773,4,0.043,4,4,0,1,listen_notify_common,8,93453.167212,listen_notify_common.sql,281580,optimize_listen_notify_v4
1000,3,0,236.026,16,1.935,1000,16,9,1,listen_common,16,516704.618963,listen_common.sql,1520068,optimize_listen_notify_v4
1,3,0,0.952,1,0.019,1,1,3,1,listen_unlisten_common,16,51759.784083,listen_unlisten_common.sql,155569,optimize_listen_notify_v4
16,3,0,4.022,16,0.056,16,16,3,1,listen_unique,1,286081.592842,listen_unique.sql,859975,optimize_listen_notify_v4
1000,3,0,263.958,4,9001.363,1000,4,2,1,listen_notify_common,8,111.09428,listen_notify_common.sql,1912,optimize_listen_notify_v4
2,3,0,1.275,2,0.023,2,2,3,1,listen_unlisten_unique,16,86226.494658,listen_unlisten_unique.sql,259281,optimize_listen_notify_v4
1000,3,0,844.974,1,1393.298,1000,1,5,1,listen_notify_common,8,717.721621,listen_notify_common.sql,1870,optimize_listen_notify_v4
16,3,0,3.83,16,0.113,16,16,1,1,listen_unlisten_common,,141368.140022,listen_unlisten_common.sql,424402,master
1000,3,0,251.551,8,2.049,1000,8,8,1,listen_unique,8,488074.597105,listen_unique.sql,1411153,optimize_listen_notify_v4
1000,3,0,274.15,4,17.022,1000,4,2,1,listen_unlisten_unique,,58748.217471,listen_unlisten_unique.sql,173358,master
8,3,0,2.597,8,0.086,8,8,3,1,listen_notify_unique,8,92739.532508,listen_notify_unique.sql,278870,optimize_listen_notify_v4
1000,3,0,223.704,8,1.927,1000,8,7,1,listen_unique,16,518993.555445,listen_unique.sql,1480180,optimize_listen_notify_v4
1000,3,0,466.255,2,14.579,1000,2,5,1,listen_unlisten_unique,8,68591.684348,listen_unlisten_unique.sql,188993,optimize_listen_notify_v4
1000,3,0,876.091,1,9779.471,1000,1,8,1,listen_notify_common,16,102.255024,listen_notify_common.sql,1783,optimize_listen_notify_v4
1000,3,0,461.55,2,8699.555,1000,2,8,1,listen_notify_common,1,114.948415,listen_notify_common.sql,2045,optimize_listen_notify_v4
1000,3,0,462.692,2,13.936,1000,2,7,1,listen_unlisten_unique,8,71755.404642,listen_unlisten_unique.sql,198220,optimize_listen_notify_v4
1000,3,0,242.586,8,1.953,1000,8,5,1,listen_unique,16,511941.977984,listen_unique.sql,1489080,optimize_listen_notify_v4
16,3,0,3.993,16,0.114,16,16,3,1,listen_unlisten_common,,139945.144787,listen_unlisten_common.sql,419719,master
1000,3,0,858.624,1,9219.424,1000,1,7,1,listen_notify_common,8,108.466642,listen_notify_common.sql,1878,optimize_listen_notify_v4
1000,3,0,473.018,2,14.481,1000,2,8,1,listen_unlisten_unique,16,69057.523997,listen_unlisten_unique.sql,190386,optimize_listen_notify_v4
1000,3,0,871.178,1,7.411,1000,1,8,1,listen_unlisten_unique,1,134942.447277,listen_unlisten_unique.sql,295136,optimize_listen_notify_v4
8,3,0,2.472,8,0.085,8,8,1,1,listen_notify_unique,8,93827.587238,listen_notify_unique.sql,282300,optimize_listen_notify_v4
1000,3,0,257.355,4,17.033,1000,4,0,1,listen_unlisten_unique,,58708.10129,listen_unlisten_unique.sql,174394,master
16,3,0,3.617,16,0.057,16,16,1,1,listen_unique,1,282238.936032,listen_unique.sql,847931,optimize_listen_notify_v4
1,3,0,1.232,1,0.02,1,1,1,1,listen_unlisten_common,16,50017.940867,listen_unlisten_common.sql,150409,optimize_listen_notify_v4
4,3,0,1.859,4,0.035,4,4,8,1,listen_notify_unique,,112908.365078,listen_notify_unique.sql,339822,master
2,3,0,1.163,2,0.024,2,2,1,1,listen_unlisten_unique,16,84419.118055,listen_unlisten_unique.sql,253949,optimize_listen_notify_v4
1000,3,0,262.845,4,8178.745,1000,4,0,1,listen_notify_common,8,122.268154,listen_notify_common.sql,2114,optimize_listen_notify_v4
1000,3,0,244.075,32,1.847,1000,32,6,1,listen_common,1,541559.061779,listen_common.sql,1546762,optimize_listen_notify_v4
1000,3,0,234.403,16,1.866,1000,16,4,1,listen_common,8,535799.476505,listen_common.sql,1564939,optimize_listen_notify_v4
1000,3,0,248.897,16,18.799,1000,16,0,1,listen_unlisten_common,,53194.047459,listen_unlisten_common.sql,158170,master
1000,3,0,870.232,1,3.288,1000,1,0,1,listen_common,,304175.569575,listen_common.sql,660113,master
1000,3,0,462.013,2,14.401,1000,2,6,1,listen_unlisten_common,,69440.714162,listen_unlisten_common.sql,191325,master
32,3,0,7.337,32,0.116,32,32,0,1,listen_unique,16,276931.153622,listen_unique.sql,831344,optimize_listen_notify_v4
2,3,0,1.107,2,0.022,2,2,1,1,listen_notify_common,1,91535.543482,listen_notify_common.sql,275803,optimize_listen_notify_v4
32,3,0,7.077,32,1.279,32,32,2,1,listen_notify_common,,25023.96789,listen_notify_common.sql,75564,master
4,3,0,1.722,4,0.043,4,4,2,1,listen_notify_common,8,92198.8594,listen_notify_common.sql,277712,optimize_listen_notify_v4
1,3,0,1.296,1,0.016,1,1,1,1,listen_notify_unique,1,62026.044941,listen_notify_unique.sql,186562,optimize_listen_notify_v4
1,3,0,1.089,1,0.016,1,1,1,1,listen_notify_unique,,63059.693678,listen_notify_unique.sql,189684,master
1000,3,0,466.1,2,2.593,1000,2,0,1,listen_common,1,385608.755257,listen_common.sql,994881,optimize_listen_notify_v4
1000,3,0,900.746,1,3.248,1000,1,0,1,listen_common,16,307891.225777,listen_common.sql,653303,optimize_listen_notify_v4
8,3,0,2.784,8,0.027,8,8,6,1,listen_unique,16,299403.774949,listen_unique.sql,899429,optimize_listen_notify_v4
1000,3,0,236.865,32,19.336,1000,32,3,1,listen_unlisten_common,,51718.088269,listen_unlisten_common.sql,154028,master
8,3,0,2.775,8,0.027,8,8,9,1,listen_unique,8,301447.077355,listen_unique.sql,906751,optimize_listen_notify_v4
1000,3,0,461.415,2,2.512,1000,2,8,1,listen_common,,398143.873476,listen_common.sql,1017643,master
1000,3,0,246.27,8,343.192,1000,8,2,1,listen_notify_unique,8,2913.823264,listen_notify_unique.sql,8810,optimize_listen_notify_v4
1000,3,0,242.384,16,9040.102,1000,16,3,1,listen_notify_common,16,110.618225,listen_notify_common.sql,1879,optimize_listen_notify_v4
16,3,0,3.973,16,0.189,16,16,9,1,listen_notify_unique,1,84636.089574,listen_notify_unique.sql,254665,optimize_listen_notify_v4
1000,3,0,242.245,8,10520.432,1000,8,8,1,listen_notify_unique,,95.053127,listen_notify_unique.sql,1628,master
32,3,0,6.879,32,0.383,32,32,7,1,listen_notify_unique,8,83452.588083,listen_notify_unique.sql,250756,optimize_listen_notify_v4
32,3,0,7.571,32,0.228,32,32,8,1,listen_unlisten_common,1,140467.195538,listen_unlisten_common.sql,420672,optimize_listen_notify_v4
1000,3,0,258.505,4,2.202,1000,4,8,1,listen_common,8,454172.386717,listen_common.sql,1298522,optimize_listen_notify_v4
4,3,0,1.558,4,0.017,4,4,5,1,listen_common,16,240560.770289,listen_common.sql,723385,optimize_listen_notify_v4
16,3,0,4.051,16,0.114,16,16,6,1,listen_unlisten_common,8,140259.80179,listen_unlisten_common.sql,420377,optimize_listen_notify_v4
32,3,0,7.378,32,0.388,32,32,8,1,listen_notify_unique,16,82394.765096,listen_notify_unique.sql,247576,optimize_listen_notify_v4
2,3,0,1.24,2,0.011,2,2,9,1,listen_common,1,177239.988879,listen_common.sql,531687,optimize_listen_notify_v4
1000,3,0,271.987,4,2.205,1000,4,7,1,listen_common,16,453420.423278,listen_common.sql,1282219,optimize_listen_notify_v4
16,3,0,3.869,16,0.115,16,16,9,1,listen_unlisten_common,16,138695.818401,listen_unlisten_common.sql,415736,optimize_listen_notify_v4
1,3,0,0.991,1,0.01,1,1,9,1,listen_unique,1,103732.688088,listen_unique.sql,312055,optimize_listen_notify_v4
1000,3,0,248.066,32,18.866,1000,32,1,1,listen_unlisten_unique,8,53006.541549,listen_unlisten_unique.sql,157726,optimize_listen_notify_v4
1000,3,0,228.978,16,19.233,1000,16,3,1,listen_unlisten_unique,1,51992.621036,listen_unlisten_unique.sql,155577,optimize_listen_notify_v4
1000,3,0,227.934,8,10041.279,1000,8,9,1,listen_notify_common,,99.588905,listen_notify_common.sql,1705,master
1,3,0,1.07,1,0.016,1,1,3,1,listen_notify_unique,16,62645.503983,listen_notify_unique.sql,188335,optimize_listen_notify_v4
2,3,0,1.637,2,0.022,2,2,3,1,listen_notify_common,16,91283.244888,listen_notify_common.sql,274846,optimize_listen_notify_v4
32,3,0,7.315,32,0.114,32,32,2,1,listen_unique,1,281852.589475,listen_unique.sql,845593,optimize_listen_notify_v4
1000,3,0,258.533,4,17.196,1000,4,2,1,listen_unlisten_unique,8,58152.626978,listen_unlisten_unique.sql,172301,optimize_listen_notify_v4
1000,3,0,229.649,32,2.168,1000,32,4,1,listen_common,16,461289.08193,listen_common.sql,1357714,optimize_listen_notify_v4
2,3,0,1.303,2,0.062,2,2,3,1,listen_unlisten_unique,1,32468.660601,listen_unlisten_unique.sql,97369,optimize_listen_notify_v4
1000,3,0,228.976,16,1.84,1000,16,9,1,listen_common,1,543393.043236,listen_common.sql,1622689,optimize_listen_notify_v4
4,3,0,1.543,4,0.033,4,4,0,1,listen_unlisten_unique,8,119417.105292,listen_unlisten_unique.sql,358988,optimize_listen_notify_v4
16,3,0,4.516,16,0.058,16,16,3,1,listen_unique,16,276436.148131,listen_unique.sql,830373,optimize_listen_notify_v4
1,3,0,1.129,1,0.043,1,1,3,1,listen_unlisten_common,1,23432.830099,listen_unlisten_common.sql,70289,optimize_listen_notify_v4
1,3,0,1.159,1,0.016,1,1,0,1,listen_notify_common,,63432.832103,listen_notify_common.sql,191000,master
1000,3,0,466.285,2,8874.926,1000,2,5,1,listen_notify_common,8,112.676991,listen_notify_common.sql,1889,optimize_listen_notify_v4
1000,3,0,250.316,8,1.98,1000,8,7,1,listen_unique,1,505052.504407,listen_unique.sql,1477371,optimize_listen_notify_v4
1000,3,0,865.386,1,7.306,1000,1,5,1,listen_unlisten_unique,8,136864.788516,listen_unlisten_unique.sql,302322,optimize_listen_notify_v4
1000,3,0,237.25,32,17.586,1000,32,2,1,listen_unlisten_unique,,56864.861447,listen_unlisten_unique.sql,169066,master
1000,3,0,460.198,2,2.578,1000,2,9,1,listen_unique,,387845.015118,listen_unique.sql,1015182,master
8,3,0,2.746,8,0.057,8,8,3,1,listen_unlisten_common,8,139400.710582,listen_unlisten_common.sql,419233,optimize_listen_notify_v4
1000,3,0,252.901,4,2.236,1000,4,5,1,listen_common,1,447177.951073,listen_common.sql,1286264,optimize_listen_notify_v4
1000,3,0,220.97,16,18.803,1000,16,1,1,listen_unlisten_unique,16,53181.690454,listen_unlisten_unique.sql,159355,optimize_listen_notify_v4
4,3,0,1.71,4,0.042,4,4,9,1,listen_notify_common,,94477.375472,listen_notify_common.sql,284743,master
32,3,0,7.237,32,0.224,32,32,5,1,listen_unlisten_common,8,142977.818436,listen_unlisten_common.sql,428394,optimize_listen_notify_v4
16,3,0,3.551,16,0.19,16,16,4,1,listen_notify_unique,8,84277.285499,listen_notify_unique.sql,253611,optimize_listen_notify_v4
1,3,0,0.982,1,0.009,1,1,4,1,listen_unique,8,106342.929553,listen_unique.sql,319993,optimize_listen_notify_v4
1000,3,0,235.951,16,19.023,1000,16,1,1,listen_unlisten_unique,,52566.855508,listen_unlisten_unique.sql,157434,master
4,3,0,1.735,4,0.016,4,4,7,1,listen_common,1,242865.150132,listen_common.sql,730100,optimize_listen_notify_v4
1000,3,0,885.076,1,3.349,1000,1,1,1,listen_unique,,298584.140167,listen_unique.sql,645246,master
1000,3,0,475.413,2,14.707,1000,2,7,1,listen_unlisten_unique,,67995.797858,listen_unlisten_unique.sql,187508,master
32,3,0,7.399,32,1.267,32,32,3,1,listen_notify_unique,,25251.807729,listen_notify_unique.sql,75896,master
2,3,0,1.153,2,0.012,2,2,4,1,listen_common,8,172448.998583,listen_common.sql,518888,optimize_listen_notify_v4
1000,3,0,226.847,32,8885.465,1000,32,3,1,listen_notify_common,8,112.543344,listen_notify_common.sql,1854,optimize_listen_notify_v4
1000,3,0,226.652,16,7725.423,1000,16,1,1,listen_notify_common,1,129.442755,listen_notify_common.sql,1779,optimize_listen_notify_v4
16,3,0,4.114,16,0.112,16,16,2,1,listen_unlisten_unique,,142950.478897,listen_unlisten_unique.sql,428839,master
8,3,0,2.653,8,0.026,8,8,4,1,listen_unique,1,303186.873669,listen_unique.sql,909473,optimize_listen_notify_v4
1000,3,0,473.446,2,2.546,1000,2,2,1,listen_common,16,392784.876466,listen_common.sql,1002801,optimize_listen_notify_v4
1000,3,0,880.979,1,3.097,1000,1,2,1,listen_common,1,322919.993378,listen_common.sql,688582,optimize_listen_notify_v4
1000,3,0,293.964,4,16.491,1000,4,1,1,listen_unlisten_common,,60638.16453,listen_unlisten_common.sql,177548,master
1000,3,0,246.283,8,18.659,1000,8,0,1,listen_unlisten_common,8,53593.252515,listen_unlisten_common.sql,159051,optimize_listen_notify_v4
1000,3,0,878.13,1,3.282,1000,1,3,1,listen_common,1,304674.462436,listen_common.sql,660356,optimize_listen_notify_v4
1000,3,0,473.919,2,2.589,1000,2,3,1,listen_common,16,386190.454036,listen_common.sql,1012708,optimize_listen_notify_v4
1000,3,0,241.568,8,18.277,1000,8,1,1,listen_unlisten_common,8,54714.225585,listen_unlisten_common.sql,163269,optimize_listen_notify_v4
1000,3,0,251.041,4,17.428,1000,4,0,1,listen_unlisten_common,,57377.617505,listen_unlisten_common.sql,170472,master
16,3,0,3.602,16,0.113,16,16,3,1,listen_unlisten_unique,,141552.86698,listen_unlisten_unique.sql,425375,master
8,3,0,2.871,8,0.027,8,8,5,1,listen_unique,1,301505.908889,listen_unique.sql,904152,optimize_listen_notify_v4
2,3,0,1.391,2,0.011,2,2,5,1,listen_common,8,178928.583443,listen_common.sql,537215,optimize_listen_notify_v4
1000,3,0,250.399,16,8785.189,1000,16,0,1,listen_notify_common,1,113.827945,listen_notify_common.sql,1932,optimize_listen_notify_v4
1000,3,0,239.61,32,8620.993,1000,32,2,1,listen_notify_common,8,115.995915,listen_notify_common.sql,1929,optimize_listen_notify_v4
4,3,0,1.888,4,0.017,4,4,6,1,listen_common,1,242166.184539,listen_common.sql,727729,optimize_listen_notify_v4
1000,3,0,230.492,16,18.696,1000,16,0,1,listen_unlisten_unique,,53487.945994,listen_unlisten_unique.sql,159685,master
1,3,0,0.96,1,0.009,1,1,5,1,listen_unique,8,106163.275045,listen_unique.sql,319454,optimize_listen_notify_v4
32,3,0,6.983,32,1.231,32,32,2,1,listen_notify_unique,,25987.779932,listen_notify_unique.sql,78082,master
1000,3,0,861.209,1,3.199,1000,1,0,1,listen_unique,,312607.284438,listen_unique.sql,690939,master
1000,3,0,469.933,2,14.203,1000,2,6,1,listen_unlisten_unique,,70409.659637,listen_unlisten_unique.sql,193784,master
16,3,0,3.761,16,0.19,16,16,5,1,listen_notify_unique,8,84002.53101,listen_notify_unique.sql,252770,optimize_listen_notify_v4
1000,3,0,221.497,16,18.877,1000,16,0,1,listen_unlisten_unique,16,52973.639895,listen_unlisten_unique.sql,158860,optimize_listen_notify_v4
1000,3,0,266.024,4,2.16,1000,4,4,1,listen_common,1,462939.34253,listen_common.sql,1299711,optimize_listen_notify_v4
32,3,0,7.44,32,0.223,32,32,4,1,listen_unlisten_common,8,143529.857661,listen_unlisten_common.sql,430955,optimize_listen_notify_v4
4,3,0,1.628,4,0.042,4,4,8,1,listen_notify_common,,94219.907967,listen_notify_common.sql,283868,master
8,3,0,2.566,8,0.058,8,8,2,1,listen_unlisten_common,8,137583.825476,listen_unlisten_common.sql,412585,optimize_listen_notify_v4
1000,3,0,478.068,2,2.498,1000,2,8,1,listen_unique,,400343.36814,listen_unique.sql,1022521,master
1000,3,0,234.44,8,1.907,1000,8,6,1,listen_unique,1,524480.622678,listen_unique.sql,1495653,optimize_listen_notify_v4
1000,3,0,237.469,32,19.026,1000,32,3,1,listen_unlisten_unique,,52559.539921,listen_unlisten_unique.sql,156902,master
1000,3,0,863.839,1,7.292,1000,1,4,1,listen_unlisten_unique,8,137138.48452,listen_unlisten_unique.sql,307178,optimize_listen_notify_v4
1000,3,0,472.434,2,8364.766,1000,2,4,1,listen_notify_common,8,119.549076,listen_notify_common.sql,1843,optimize_listen_notify_v4
1,3,0,0.988,1,0.016,1,1,1,1,listen_notify_common,,64314.627188,listen_notify_common.sql,193112,master
1,3,0,1.35,1,0.019,1,1,2,1,listen_unlisten_common,1,51454.150599,listen_unlisten_common.sql,154810,optimize_listen_notify_v4
16,3,0,4.093,16,0.056,16,16,2,1,listen_unique,16,285169.379987,listen_unique.sql,854759,optimize_listen_notify_v4
4,3,0,1.655,4,0.034,4,4,1,1,listen_unlisten_unique,8,118724.038566,listen_unlisten_unique.sql,356101,optimize_listen_notify_v4
1000,3,0,244.607,16,1.935,1000,16,8,1,listen_common,1,516740.433568,listen_common.sql,1491841,optimize_listen_notify_v4
2,3,0,1.377,2,0.023,2,2,2,1,listen_unlisten_unique,1,87686.632894,listen_unlisten_unique.sql,263824,optimize_listen_notify_v4
32,3,0,7.144,32,0.11,32,32,3,1,listen_unique,1,290687.747541,listen_unique.sql,872358,optimize_listen_notify_v4
2,3,0,1.362,2,0.022,2,2,2,1,listen_notify_common,16,91748.245244,listen_notify_common.sql,276198,optimize_listen_notify_v4
1000,3,0,232.29,32,1.996,1000,32,5,1,listen_common,16,500878.921418,listen_common.sql,1460885,optimize_listen_notify_v4
1000,3,0,273.591,4,17.624,1000,4,3,1,listen_unlisten_unique,8,56740.991346,listen_unlisten_unique.sql,167581,optimize_listen_notify_v4
1,3,0,0.995,1,0.016,1,1,2,1,listen_notify_unique,16,62411.447932,listen_notify_unique.sql,187785,optimize_listen_notify_v4
1000,3,0,246.402,8,9896.393,1000,8,8,1,listen_notify_common,,101.046918,listen_notify_common.sql,1703,master
1000,3,0,239.197,16,18.639,1000,16,2,1,listen_unlisten_unique,1,53650.73475,listen_unlisten_unique.sql,159908,optimize_listen_notify_v4
1000,3,0,243.103,32,18.601,1000,32,0,1,listen_unlisten_unique,8,53760.916534,listen_unlisten_unique.sql,160072,optimize_listen_notify_v4
1,3,0,1.054,1,0.01,1,1,8,1,listen_unique,1,104432.409653,listen_unique.sql,313240,optimize_listen_notify_v4
16,3,0,3.969,16,0.118,16,16,8,1,listen_unlisten_common,16,135384.529272,listen_unlisten_common.sql,406348,optimize_listen_notify_v4
1000,3,0,261.129,4,2.341,1000,4,6,1,listen_common,16,427122.052646,listen_common.sql,1215275,optimize_listen_notify_v4
2,3,0,1.274,2,0.012,2,2,8,1,listen_common,1,171270.39821,listen_common.sql,514486,optimize_listen_notify_v4
32,3,0,7.474,32,0.384,32,32,9,1,listen_notify_unique,16,83414.146811,listen_notify_unique.sql,250734,optimize_listen_notify_v4
32,3,0,6.983,32,0.226,32,32,9,1,listen_unlisten_common,1,141573.134671,listen_unlisten_common.sql,425394,optimize_listen_notify_v4
16,3,0,4.034,16,0.113,16,16,7,1,listen_unlisten_common,8,142107.814447,listen_unlisten_common.sql,426841,optimize_listen_notify_v4
4,3,0,1.808,4,0.016,4,4,4,1,listen_common,16,243115.825066,listen_common.sql,730512,optimize_listen_notify_v4
1000,3,0,267.778,4,2.204,1000,4,9,1,listen_common,8,453762.539973,listen_common.sql,1304163,optimize_listen_notify_v4
1000,3,0,243.665,8,9483.63,1000,8,9,1,listen_notify_unique,,105.444859,listen_notify_unique.sql,1677,master
16,3,0,3.824,16,0.19,16,16,8,1,listen_notify_unique,1,84237.173755,listen_notify_unique.sql,253393,optimize_listen_notify_v4
1000,3,0,245.073,16,9445.193,1000,16,2,1,listen_notify_common,16,105.873961,listen_notify_common.sql,1792,optimize_listen_notify_v4
32,3,0,7.389,32,0.384,32,32,6,1,listen_notify_unique,8,83235.909904,listen_notify_unique.sql,249548,optimize_listen_notify_v4
1000,3,0,447.622,2,2.599,1000,2,9,1,listen_common,,384697.842383,listen_common.sql,1007007,master
8,3,0,2.635,8,0.027,8,8,8,1,listen_unique,8,297746.343691,listen_unique.sql,894670,optimize_listen_notify_v4
1000,3,0,237.534,8,335.472,1000,8,3,1,listen_notify_unique,8,2980.878174,listen_notify_unique.sql,8982,optimize_listen_notify_v4
